Function,Best Position,Best Value,Execution Time,Dimensions,Num Particles,Bounds,Max Iterations,Inertia (w),Cognitive (c1),Social (c2)
Sphere,"[0.5170302758869291, 0.6856504868694759, -0.11932498869703709, 0.33409819142234515, 0.9122816126241761, 0.6859792236934849, -0.01084538885359988, -1.0547778394556429, -0.8385512242803503, -0.47604253548486797]",4.208580751237612,3.046830415725708,10,50,"(-10, 10)",200,0.4,1.0,0.3
Sphere,"[-0.16606860778167892, -0.13580700927459946, 0.21308109603914288, -0.01949841677732892, 0.039332554301377824, 0.10575112382010156, -0.07609132313490571, 0.06188478867339404, 0.01337653831994418, -0.07053651888338172]",0.11931036682098828,6.690096378326416,10,30,"(-10, 10)",500,0.9,1.0,0.3
Sphere,"[0.0358055358887772, -0.29320780667572255, 0.7464526989854531, 0.05273458359537115, 0.5026477238261607, 0.07925209964423872, 0.041461179104057944, -0.3037208833742543, 0.2621263286228105, 0.318992247356426]",1.1705927223922685,2.794189453125,10,50,"(-10, 10)",200,0.4,1.5,0.3
Sphere,"[0.7948915891748682, -0.20449329514438283, 0.3288404479038371, -0.8515515984097133, -0.03756351258994324, -0.6893915625114561, -0.08836853137462451, 0.3094999514293803, -0.8833163849391833, -0.19605864935988743]",2.905904102334718,3.2768754959106445,10,50,"(-10, 10)",200,0.4,1.0,1.5
Sphere,"[-0.2127911542614864, -0.004061722217199216, 0.3169638817304834, -0.2369828768971576, -0.08049643461159382, 0.39842318740615695, 0.22885024873254683, 0.16565821473130224, -0.5940723576874192, 0.42249698450850437]",0.978385019971454,3.6018781661987305,10,50,"(-10, 10)",200,0.4,0.5,1.5
Sphere,"[-0.27159561005816846, -0.19999822765901087, -0.1784683842125802, -0.03622101860522739, 0.17333676953654042, 0.0773830085319852, -0.12549081698925948, 0.10057625595734827, 0.015250786207858366, 0.03728676351810584]",0.21044657612933146,11.928729772567749,10,30,"(-10, 10)",500,0.65,1.0,0.8999999999999999
Sphere,"[-0.020983984215810172, -0.009946637906661896, -0.04122133937847191, -0.06470050661940309, 0.0010073777618723853, 0.10629983275498622, 0.012033083907159698, 0.003152410675877032, -0.05957237465412494, 0.14075175138753962]",0.04123994297184867,4.109421491622925,10,50,"(-10, 10)",200,0.4,1.0,0.8999999999999999
Sphere,"[0.007973585667757504, 0.10308135997214586, 0.0035387975586869585, -0.7928319488625896, -0.8304106716275641, 0.22393329759588876, 0.8574425055432892, -0.6352379358917731, -1.003461305087144, 0.6614379018479359]",3.96218194670922,4.390157699584961,10,50,"(-10, 10)",200,0.4,0.5,0.8999999999999999
Sphere,"[-0.2936406834461041, -0.35947221597860024, -0.356543185528728, -0.3196677919015744, 0.23083178855856418, -0.1610940369764127, 0.6238495890706899, 0.362925521089845, -0.11744067846097322, -0.6266757274517648]",1.4514082926965415,3.93265962600708,10,50,"(-10, 10)",200,0.4,1.5,0.8999999999999999
Sphere,"[0.0010727172965546573, -0.0003933118252287075, 0.0005367167374594585, 0.00045792001998357524, 0.0009942108942336881, -0.002837733480030264, -0.00048586093516057383, -0.00044225248476495395, -0.0010914329460771075, 0.00027077667806610416]",1.254055279082373e-05,0.7116527557373047,10,50,"(-10, 10)",200,0.9,0.5,0.8999999999999999
Sphere,"[0.015168924565473, 0.008710491202305257, -0.0016988530413394147, 0.011394148970365343, -0.008866458598465153, -0.017834371745544572, -1.9149040110917614e-05, 0.0007294829232153705, -0.004189470686960569, -0.0220681187191452]",0.0013404466059701572,0.42726850509643555,10,50,"(-10, 10)",200,0.9,0.5,1.5
Sphere,"[-0.008289593711457434, 0.024466215994559747, -0.014188530941517835, -0.20110211008079243, 0.0484082649372279, -0.05442685917756973, 0.03743988315166937, -0.07756047691537211, 0.06277398939162307, 0.1835177257997799]",0.09165303114900034,4.45509672164917,10,50,"(-10, 10)",200,0.65,0.5,0.3
Sphere,"[-3.680544487016549e-05, 0.0005017341539237663, 0.0003303792596384066, -0.000215658550274473, 0.00017489816188242063, -0.0002963329831230314, 0.0004393578163722701, 0.0003963908518037904, 0.00029484182246874443, 3.9403302699026044e-05]",9.657987901492673e-07,2.4288249015808105,10,50,"(-10, 10)",200,0.9,0.5,0.3
Sphere,"[-0.0017635071555209601, 0.0025229626255251865, -0.0023213034448696314, -0.0008091905192359747, -0.0013496092314427145, 0.002183996687791556, 4.2590638888283725e-05, 0.0014496123188528771, 0.0016715838838681238, 4.3271401028634535e-05]",2.7009078419281006e-05,2.805621862411499,10,50,"(-10, 10)",200,0.65,1.5,1.5
Sphere,"[-0.0032665917484992566, 0.0018676117875503701, -0.001001769503917332, 0.0034403445099495463, 0.0037545527970351596, 0.005661373193501288, -0.00533697926542389, 0.004562635636803268, 0.005805963524416945, -0.0023843386900753803]",0.00016184119613794087,0.8514854907989502,10,50,"(-10, 10)",200,0.9,1.0,0.8999999999999999
Sphere,"[-0.05612714870225282, 0.16091612445094472, 0.17092568601720534, -0.03276692659592726, 0.17417225312276172, 0.20946571248397758, -0.061376464233058294, 0.09418592211062475, -0.12023620116748752, -0.11999796325054263]",0.17503968955407928,4.0118653774261475,10,50,"(-10, 10)",200,0.65,1.0,0.3
Sphere,"[-0.003003835965113675, 0.006532039183779037, 0.008570051754303238, -0.0009428991903189547, 0.0004680770088538841, -0.0023298053548496196, -0.0026588720478630205, -0.004004740111333689, -0.00795519074219035, 0.006796449244601224]",0.0002642568274412827,0.5444731712341309,10,50,"(-10, 10)",200,0.9,1.5,0.8999999999999999
Sphere,"[0.08384595578670768, 0.06780799983155533, 0.026567117820519147, -0.05185174170641483, -0.03464302448013996, -0.04635373124146144, 0.027446925348329165, 0.016208594519097973, -0.1016863553720095, -0.07801227026265713]",0.03581337298309582,4.738731622695923,10,50,"(-10, 10)",200,0.65,0.5,1.5
Sphere,"[0.02004331447099862, 0.008923216896925129, -0.042630735640372786, 0.07098939946507163, -0.0324384679495074, -0.07289763351928968, -0.03882168660584914, 0.0178702008421881, -0.046901675100922455, -0.03814413348203009]",0.01918576136347799,0.8134584426879883,10,50,"(-10, 10)",200,0.9,1.0,1.5
Sphere,"[-0.00024600062661217763, 0.00019586518437602935, -0.0031211731407620093, -0.003747750966263394, 0.0005291469924160446, 0.00012091309487552914, -0.001517319460872071, -0.002818334392887883, 0.0010293036655705428, -0.005279522810111672]",6.335894930950419e-05,1.9636712074279785,10,50,"(-10, 10)",200,0.9,1.0,0.3
Sphere,"[-0.019800659168714648, 0.0005483676194307638, 0.00560159925298606, 0.02441742254988657, 0.002048859419366501, 0.007757739292370912, 0.006332579391358224, 0.01782437537626872, -0.013994915912789344, 0.0019483065099227875]",0.001641799081545771,4.678561449050903,10,50,"(-10, 10)",200,0.65,1.0,1.5
Sphere,"[-0.00724038848644487, -0.04322656745118453, -0.02976746143764111, -0.024043102642522518, -0.02194189988648219, -0.06631794836327616, 0.08179639269105786, -0.026075174669546758, 0.006865188411533079, -0.12812689752417397]",0.03209884642232248,6.3967039585113525,10,50,"(-10, 10)",200,0.65,0.5,0.8999999999999999
Sphere,"[-0.031452502010004185, -0.02172718856555647, -0.014348647670912817, -0.019418060016388794, -0.0929538166215345, -0.09326126489270445, -0.10019233074913031, -0.04431169868241136, 0.004323841286549723, 0.07276638892477275]",0.036698023646020185,1.0645396709442139,10,50,"(-10, 10)",200,0.9,1.5,1.5
Sphere,"[-0.03920810425822973, -0.00606222044683842, 0.004205398388051371, 0.009757392248211039, -0.026752999524468298, 0.0019855564061154836, 0.03229392173116365, -0.030201119956080987, -0.007250101147476248, 0.0693113322357847]",0.009218213223484099,5.298534870147705,10,50,"(-10, 10)",200,0.65,1.0,0.8999999999999999
Sphere,"[0.009522483583678406, 0.015576081216134637, 0.002707919573861199, 0.009530962633856568, -0.012324564959870688, -0.012435170250737263, -0.0166448413298772, 0.0003781109849054435, 0.013013825251830861, -0.0025297879471872916]",0.0011909456229710303,2.0234217643737793,10,50,"(-10, 10)",200,0.9,1.5,0.3
Sphere,"[-0.011937133067087416, -0.006979894612176716, 0.003550233251989574, 0.00012223786897868426, 0.003981501828668703, -0.0018345656728460684, -0.004769655631448928, -0.004688623391654039, -0.002983425678552069, -0.007014783622013545]",0.0003258919831127589,5.384876489639282,10,50,"(-10, 10)",200,0.65,1.5,0.8999999999999999
Sphere,"[0.09214841239758036, -0.14867630882367314, 0.559577233566762, -0.456879795123052, -0.033929889824140254, -0.11235612306537093, -0.0026652827902743587, -0.0650762081793528, 0.08812487893703097, -0.036218981671397435]",0.5795567635688322,6.045074939727783,10,50,"(-10, 10)",200,0.65,1.5,0.3
Sphere,"[0.35176260947741783, 0.583249699332361, 1.1870544220494148, 0.01077488113822497, 0.060401017005693496, 0.21823561981193343, 0.5522074682839022, -0.2651273221184752, -0.25852399369343027, -0.08985656977836894]",2.3745409561880524,8.113169431686401,10,50,"(-10, 10)",200,0.4,1.5,1.5
Sphere,"[-0.02924759770204973, -0.8214985949898167, 1.4732625280300216, -0.34471419224695005, 1.3367890266603628, -0.22064392574878325, -1.234666194656897, 0.15882825528810182, 0.8037708657408074, -0.151257827112673]",7.0192879199278355,4.664503812789917,10,50,"(-10, 10)",500,0.4,0.5,0.3
Sphere,"[0.2779381850765638, 0.43491780984362305, -0.1396165726522237, 0.44784679201777555, -0.18487958922919523, -0.20811899871602127, 0.005314830186699259, -0.21359186508635794, 0.07617417211998165, 0.5435669693104439]",0.9108739395371978,4.380337953567505,10,50,"(-10, 10)",500,0.4,1.0,0.3
Sphere,"[-0.10020124692459084, 0.9305766152041894, -0.04708795102106948, 0.020047596120854144, 0.6510585936408575, 0.7249889354481546, 0.2024861093234307, -0.6734863944048435, -0.8690753681693513, 0.3651571545316566]",3.211334847749302,5.308624982833862,10,50,"(-10, 10)",500,0.4,1.5,0.3
Sphere,"[0.1662520987394678, -0.12336231309351091, -0.015708383043698208, -0.622234881410298, -0.5341664574616962, 0.11756376999488259, 0.2675933564936126, -0.014020983855209047, 0.3265926194151903, 0.9002455576979796]",1.7183436615003893,7.028576374053955,10,50,"(-10, 10)",500,0.4,0.5,0.8999999999999999
Sphere,"[0.53058669411951, 0.5191553893800318, -0.1681582936485764, 0.04511846596842762, 0.21128624654378395, -0.44309246505533206, -0.6969078041873973, 0.16325745504966335, -0.17365400678202997, -0.30129535499171467]",1.455598345738148,7.770646095275879,10,50,"(-10, 10)",500,0.4,1.0,0.8999999999999999
Sphere,"[0.034758970249347106, -0.6368284303754005, -0.11246462800292994, -0.14440422657970206, 0.2824433107669133, 0.06397978373303019, 0.1922105624151107, -0.1298183380003165, 0.037635387411400975, 0.4250273835865509]",0.759989545845744,6.864408254623413,10,50,"(-10, 10)",500,0.65,0.5,0.3
Sphere,"[-0.42846752906720137, 0.061023793929090055, -0.3331471827460035, -0.2564451598675288, 0.40127380060501494, 0.5812309432789731, -0.07464812535724465, 0.3150875026483075, 0.18028844305895414, 0.561736557831819]",1.3158139248083527,8.78572702407837,10,50,"(-10, 10)",500,0.4,1.5,0.8999999999999999
Sphere,"[-0.7088688580047682, -0.3306045737982276, 0.09419452672427037, -0.42939957711979226, -0.1664104293018852, 0.3491553874767376, -0.09473191536921921, 0.009550410365642678, 0.4724870947864782, -0.030118466673490545]",1.1878694862474275,6.120464324951172,10,50,"(-10, 10)",500,0.65,1.0,0.3
Sphere,"[1.872018075319317e-07, -3.89789198228032e-07, 1.399410718993272e-07, -4.2073664544718046e-07, -1.7481281221605825e-08, -1.464483240627407e-07, 3.829341627022206e-07, 9.474173353551853e-08, 6.815282154404535e-08, 3.9672505306181973e-07]",7.229858148879722e-13,1.346071720123291,10,50,"(-10, 10)",500,0.9,0.5,0.8999999999999999
Sphere,"[-0.00024666597935451884, 0.00018265226139159774, -7.258776382598067e-05, 0.00013875354621320894, -0.0005034392589400074, -0.00021307414074545598, -0.00014686986984318722, 0.0007073504206707946, -0.0002662401903472695, -0.0001276642349316312]",1.026676533030598e-06,1.125699520111084,10,50,"(-10, 10)",500,0.9,0.5,1.5
Sphere,"[0.5351151531501662, -0.6022818170488629, 0.18816087457011094, -0.02890682910484445, 0.06322442242281395, 0.19578043302882503, -0.07354213834163065, 0.21151690912317062, 0.14193960658279955, 0.04496277016253459]",0.799975390888592,13.782347679138184,10,50,"(-10, 10)",500,0.4,1.0,1.5
Sphere,"[0.17510640066648492, -0.0530013895995784, -0.3885329222869787, 0.08883458464979396, -0.08584162749267016, 0.051708555428961876, -0.12026688167298005, -0.1815938862103373, -0.10735924203061538, 0.4551083936157833]",0.46845349282500154,8.121619701385498,10,50,"(-10, 10)",500,0.65,1.5,0.3
Sphere,"[-1.1955179292838036e-09, -1.358743024215432e-09, -3.803923846055846e-09, 3.4232206864328867e-09, 5.618858409518784e-10, 1.9496721403008782e-09, -3.759581250880907e-09, -4.679770290165285e-09, -1.014717058522772e-09, -4.303750798166733e-10]",7.083023394150831e-17,6.7394795417785645,10,50,"(-10, 10)",500,0.9,0.5,0.3
Sphere,"[0.0005035397845341393, -0.0006464788467002294, 0.0018024400189573311, -0.0003785083946289189, 2.3022619415031674e-05, -0.0001775547846481563, 0.0008831699873917604, 0.0006077000541525751, 0.0005646461610517293, 0.000203351045318759]",5.6050671004084855e-06,1.7827534675598145,10,50,"(-10, 10)",500,0.9,1.0,1.5
Sphere,"[-8.79359639184745e-07, 3.336783670681256e-06, 3.7102913631824958e-06, -1.953104708710842e-06, 1.1099453852526182e-06, -8.321946537315836e-06, 4.757853660141637e-06, -3.7572765947353305e-06, -3.7270754799359493e-06, -2.96878895188989e-06]",1.5943414990570626e-10,2.612056016921997,10,50,"(-10, 10)",500,0.9,1.0,0.8999999999999999
Sphere,"[-0.013432673462755396, 0.030798614348522407, -0.019728773968199824, 0.007427685644708474, 0.013856715601221726, -0.020944131972265616, -0.009466154804149429, -0.013366341637075436, 0.026358185540300515, 0.015674984799369865]",0.003412777898768292,15.495748281478882,10,50,"(-10, 10)",500,0.65,0.5,1.5
Sphere,"[-0.42525724216832655, -0.875029637593571, 0.135484684686535, -0.46060848533559007, -0.23962783492069895, -0.024709658451216882, -0.6686958620105319, -0.8142040420507173, 1.0639898543749091, -0.5947800126268026]",3.8309889833158755,17.789328813552856,10,50,"(-10, 10)",500,0.4,0.5,1.5
Sphere,"[-0.004849635576973173, 0.0009197315460081746, -0.004114401667482395, -0.00045738514028862516, -0.0011109318398896647, 0.0036481833585180093, -0.011324961197288486, 2.6293069508768103e-05, -0.008233621011976012, 0.003506862622031838]",0.0002643918228286046,11.561551570892334,10,50,"(-10, 10)",500,0.65,1.0,1.5
Sphere,"[-0.026971605365263985, -0.008023936347834585, 0.057863405569309544, -0.09558023225451467, 0.05567021900307618, -0.03654093100097341, -0.04918513243036674, 0.08403929544034505, 0.03513194306101354, -0.05818740113383542]",0.031811825978921855,15.909531354904175,10,50,"(-10, 10)",500,0.65,0.5,0.8999999999999999
Sphere,"[0.05194140496849756, 0.010506774633646018, -0.003027229238522309, -0.011089112638793553, -0.017501913003784574, 0.031866952026238654, -0.021073846778164897, 0.030434585346443232, -0.08876691752165754, 0.03385902870880586]",0.014658624464156745,10.046481132507324,10,50,"(-10, 10)",500,0.65,1.5,1.5
Sphere,"[0.00022950391775709944, -0.00014353648903054023, 0.0006244734874314232, 0.0006492711729641164, -8.050574612816796e-05, 0.00010102249253110022, 0.00025391861927499007, -0.00021711678068054075, 0.00032245567642329875, -3.898497802481583e-05]",1.1185935370896867e-06,1.8044519424438477,10,50,"(-10, 10)",500,0.9,1.5,0.8999999999999999
Sphere,"[5.813221399967645e-05, 3.869183415744756e-06, 4.3716305564564766e-05, 3.2692243626104464e-05, 1.2013423278107153e-05, 7.455377388977946e-05, 6.66767764957685e-05, 2.8332956700409092e-05, 7.264692002138866e-05, -7.929569650323907e-05]",2.889074202218091e-08,6.342116832733154,10,50,"(-10, 10)",500,0.9,1.0,0.3
Sphere,"[-0.00866445851763889, 0.008771675265065585, -0.04370929877859094, 0.20256330603991635, 0.1310941151101424, -0.10352318384920547, 0.10210346681293246, 0.029575070059326893, -0.14245899925155775, -0.3014504107385641]",0.19346384679912226,18.46473979949951,10,50,"(-10, 10)",500,0.4,1.5,1.5
Sphere,"[-0.011115562288222192, -0.0013886220722025833, 0.003811598745570688, 0.008344274460546974, -0.003412120219160264, 0.008514837645257067, 0.003264527770982406, 0.006279069539967597, 0.0031862321572578844, -8.03312789734445e-05]",0.00035402660635760726,3.1180694103240967,10,50,"(-10, 10)",500,0.9,1.5,1.5
Sphere,"[-0.00046318598661139134, 0.03128747664630308, 0.01690205267252368, 0.006850782896195242, -0.018783684451426377, -0.006912066576501703, -0.008519418925053025, 0.007566624623216248, 0.008958156536027004, 0.020844523824952724]",0.0023569138619376684,15.966944694519043,10,50,"(-10, 10)",500,0.65,1.0,0.8999999999999999
Sphere,"[0.36920863324379355, -0.46612370381452806, 0.3639415548169757, -0.8818626673916173, 1.1147299009601979, 0.8535187286459907, 0.9240703841129768, 2.919641436997557, -1.2767908762184748, 0.7473143345840094, 2.0949886602392733, -0.5255924556861981, 0.10855245472073403, -0.9598038473626472, -1.3766631024270592, 1.5777644917448321, -0.5907459581106446, -2.262825466768342, -0.28207686427392936, 0.8248194259629058]",31.013752754244905,2.729468822479248,20,30,"(-10, 10)",200,0.4,1.0,0.3
Sphere,"[-0.0003349942466799974, 0.00047573064624960705, -3.6339721996412315e-05, -0.00030431768880833466, 0.00016566731889549571, -0.0004222563608386878, -0.00026519929681911365, 0.0001202751268139107, -7.450608218449691e-05, -0.0001829050468451222]",7.620189046322986e-07,4.6868767738342285,10,50,"(-10, 10)",500,0.9,1.5,0.3
Sphere,"[0.7952585015984347, 0.5718736348954191, -0.25579171938141615, -2.001500764069267, -2.092204558068991, 0.7356685709384179, -0.7356067031604842, -1.476747460697179, 0.08844598040570348, 0.07064387729156453, -0.32801342954828167, -2.0705082398400747, 0.9306080392982622, -1.7875766591761846, 0.7648669489334174, -0.646494049794213, 0.877998409938872, -0.4734008901848487, 1.7044100358145116, -1.4082777639928623]",28.026436207119904,3.2686972618103027,20,30,"(-10, 10)",200,0.4,0.5,1.5
Sphere,"[-0.8903063689278277, -1.0773270334154028, 0.7783979841978838, -0.1148057580530995, 0.29690143845905703, 0.6498481703349337, -2.075494220757118, -0.4302084508263564, -0.566572997759871, 1.5653581096181224, 0.9831783970626409, -0.8012778727761409, -1.8101468720201919, -0.6406891034255777, 0.45528880286842444, 1.9842108579440028, -0.440346622206868, -1.2950144314349719, -0.5176642693503827, 0.28252454242161207]",22.005867181040472,3.859099864959717,20,30,"(-10, 10)",200,0.4,0.5,0.3
Sphere,"[0.9470382336856951, -0.20301523507144797, -1.1053890944964202, -1.763385101328924, 0.7515927717148201, 0.11261624446849355, 1.1006859765294403, 0.8734012102387669, 2.9447626559815405, 0.21641427479848832, -1.3417565734947086, 1.1787008596798436, 0.11861280815610727, -3.111327210632945, -0.2336911054816929, 0.4608631609383607, 0.46700962428308207, -1.0626450985765354, 0.24397952505180984, -1.0419660483380757]",32.18349497607815,3.8152716159820557,20,30,"(-10, 10)",200,0.4,0.5,0.8999999999999999
Sphere,"[0.3589276456396652, -0.15185629973960563, -0.022146497055991594, 0.1035254147282384, 0.5827570879898084, -0.849283698224636, 1.1070330872321674, -2.113824524395195, -0.36569042155844045, 0.1432087457591758, -0.8135421388919264, 2.0523188538348376, 0.20280898701113975, -0.2044695555715915, -0.017577260402540287, -0.5221407890207276, 0.0673700970361017, 0.4832170250188368, 0.7730194206961816, -0.6393689301354962]",13.546132412925026,2.047656297683716,20,30,"(-10, 10)",200,0.4,1.5,0.3
Sphere,"[0.2899299004641984, 0.7332070814420337, 1.8073388093521447, -0.1692749542039345, -1.1693952913962768, -0.8705176786589206, -1.2004754683558951, 5.033565113782143, 1.6817741746593822, 1.4331879912760448, -0.8160504682372045, -1.2590636979262424, -1.164048199863368, 2.015842517081407, -0.29234317792751463, 0.9507830446792058, -0.9585538134522604, -2.669145071829326, -1.2827609606189427, 0.2135081389736249]",56.095861421871646,3.378795862197876,20,30,"(-10, 10)",200,0.4,1.0,1.5
Sphere,"[1.4333394897233982, -0.9208595646354992, 1.4354347239003522, -0.5439670365497845, -0.02916987989198937, -0.6744278092613616, 0.04226246432375602, 1.1972510718571847, 1.3103996064435892, -0.5972049183140157, -1.0715716362334626, 0.4049322266336816, -0.038672152673028135, 1.759796921786788, -1.0158554782025713, -0.09532999774931117, -2.1029145852972073, -0.010110406411711934, -0.44432444856540904, -1.8741779074001486]",22.807504053478233,2.6956963539123535,20,30,"(-10, 10)",200,0.4,1.5,0.8999999999999999
Sphere,"[0.5862160575411139, -1.2233887220240751, 0.5613234761484235, -0.0881047727506237, 0.03375383584345338, 0.7676494750456923, -0.7468572726071034, 0.47515666575403537, -2.0339180074439405, -1.8854047572419987, 0.06924062818451969, -1.3557045306803615, 0.03879567473867126, -0.7589177889350918, -0.9501442559883003, -0.08525283966201957, 0.641530013833189, -1.7234872588822097, -1.2331346663061116, -1.9218296550705305]",23.154995893645438,4.062416076660156,20,30,"(-10, 10)",200,0.4,1.0,0.8999999999999999
Sphere,"[-0.9930550404921573, 1.045395101277056, 0.1411467236945772, -0.7221517102615708, -0.05941149521817167, -0.7175305716429019, -0.06424970148880539, -0.5911672924257428, -0.19505956634477123, -1.7177052639171866, 1.5384542697251355, 1.5924948719105438, 0.7548834570556253, -0.490666081618545, -1.7380487608330417, -1.436747751903586, 0.7068880411106275, -0.356604550811587, -0.9454623861682726, 0.5157386001238783]",19.06626519611623,2.211832284927368,20,30,"(-10, 10)",200,0.65,0.5,0.8999999999999999
Sphere,"[0.20818823362291522, 0.28857091786948935, 0.7274011254195191, 0.20842521102371178, 0.6783173710916157, 0.028203159994202906, -0.08304693283850502, 0.04824957443717442, -0.5745243877536249, 0.5450090739291047, -1.3469033624907916, -0.8888522975799922, 0.04502725536444256, 1.8821606215796958, 0.2714569130251273, -0.6189572280319746, -0.17724674161351636, -1.387487269957131, -0.09429854664325786, -0.27543715226390864]",10.443272044712513,2.4460933208465576,20,30,"(-10, 10)",200,0.65,0.5,0.3
Sphere,"[-0.1853716955732643, -0.5780864263397333, 0.07355666041102331, -0.2737172268239766, -0.20662915136583168, -2.0048657736324755, 0.12182278680677025, 0.8644690722054346, -2.6276240845656833, -0.7505804171641118, -1.4541301808499119, -1.0549633434452026, -0.937018830320814, -1.5193871766170846, -0.08422039587718368, 0.2867574113763087, 0.8497636995377262, 0.8744111492797039, -0.4663519615058334, -1.2183723908302466]",22.432902967022375,2.8444550037384033,20,30,"(-10, 10)",200,0.4,1.5,1.5
Sphere,"[-0.37942587546457984, 0.2169092593216363, -0.10659203493312863, -0.434668709251705, -1.2000756914228703, 1.0044806146290437, -0.22774662007235214, 0.28518267241770734, -0.07621100353066534, -0.565674959590999, -0.007274710189359879, -0.9127372857430288, 0.4789707783979168, 0.06507175996960166, -1.2445166048398841, -0.011223155799772039, -0.9915205358125974, -0.6953581412874423, -0.11382698992969315, -0.2619655416710015]",7.463424897243089,0.5808825492858887,20,30,"(-10, 10)",200,0.9,0.5,1.5
Sphere,"[-1.3421794857965705, -0.6839386041756598, 1.166945302189524, -3.3579938888859346, -0.5546940167973764, -1.1635826139637528, 1.312371151599803, -0.023050931820240837, -0.5652169905213686, -0.5422133175694017, 0.6303947482983269, -0.7632264052969269, 1.2854389962580788, 0.245632913350514, 1.132035044882555, -0.8992362718663833, -1.357554860759971, -0.7607969070448537, -1.2575108338234904, 1.327681930698782]",29.45359712855328,2.3068103790283203,20,30,"(-10, 10)",200,0.65,1.0,1.5
Sphere,"[0.28561685280440086, -0.023138724274733465, -0.06323446742202393, -0.016230120536733575, 0.12216747432266954, -0.06333037749631241, 0.0229026603627255, -0.03595769588945928, -0.10754299815979644, -0.12402288062271456]",0.13407468946246567,15.878323554992676,10,50,"(-10, 10)",500,0.65,1.5,0.8999999999999999
Sphere,"[0.15969334147476025, 0.05461813840275277, -0.10978424333954283, -0.19107349944686106, 0.16951304296055628, -0.04802435142979281, -0.35227276492030407, 0.4397387702443197, 0.4399822156063039, 0.44253304935390425, 0.1728650559945286, 0.26368474429315475, -0.45274646776104027, 0.07599163415982663, 0.029107330934878554, -0.03067806803977643, -0.22778736937976884, -0.05791718553457824, -0.04099926005465875, 0.264550503701076]",1.253837752900189,1.1389939785003662,20,30,"(-10, 10)",200,0.9,0.5,0.8999999999999999
Sphere,"[-0.2758884390042956, 0.02253120584776592, 0.21307207855914986, 0.047307794447801144, -0.011390967533321264, 0.15799670790640402, 0.06630020943582321, 0.4523974522188529, 0.014451517243100669, -0.2132119247878423, 0.21863312601254614, -0.02621067134114974, -0.19943646181655872, 0.4702685186326435, -0.23399147854540522, -0.5544607985932772, 0.1467673962461435, 0.12590500092362863, 0.15753678701120236, 0.04490503794286477]",1.1399005354710223,0.36205577850341797,20,30,"(-10, 10)",200,0.9,1.0,1.5
Sphere,"[0.13216459771876865, -0.21585343079615715, 0.3284573183679165, 0.431681042316419, 0.4553350575394042, -0.10093858560521651, -0.1959838975683521, 0.8713970872511959, -0.07429542663167066, -0.3942269295368652, -0.16385213698079626, -0.15463877673549864, -0.00965597737975088, -0.10350212699646777, -0.19276330381429618, -0.2135981273723921, 0.11840835013953033, -0.49521422236905766, -0.10497227229647721, 0.18849637464539315]",1.984644961810929,0.2882049083709717,20,30,"(-10, 10)",200,0.9,1.5,0.8999999999999999
Sphere,"[0.5432947689808134, 0.7874938856645127, 0.951355615529354, 0.7629200308736996, -1.0988438710402781, -0.8870923602076208, 1.3359970321850942, -0.8896447764700122, -0.7669722338517735, 0.14037313078520053, -0.27029777112858294, 0.1564876277140279, 0.09272904593707806, -1.1455512254697655, 1.1939412535809213, -0.11357389252199322, 0.4139153967482512, -0.30289677239104607, 0.7124732371654726, 0.8171575624081214]",11.87640523755707,2.8784656524658203,20,30,"(-10, 10)",200,0.65,1.5,0.3
Sphere,"[-0.4416578452318669, -0.6866834443069899, 0.5026698561494666, -1.0867310762951534, -0.43916200678448936, 0.3545346781203401, -0.8961404223735532, -0.8298476108154653, -0.7208611856815477, 0.13278753887253733, -0.4823165501214079, 0.6459230683034829, 0.7644687962597023, 0.14924738496354137, 0.6427178607918954, -0.05510086587885746, 0.06485435431477275, 1.0353411886472923, 0.0842844325956756, 0.49920267065605534]",7.452903598103621,2.023890256881714,20,30,"(-10, 10)",200,0.65,1.5,1.5
Sphere,"[-0.9143425521771797, 0.14660451560790702, -0.7654969624614884, -0.29049131577570325, -1.160351076349372, 0.1534749736423072, -0.6355761958440613, -0.28098879076363203, -0.5143057446357171, -0.866387855422352, 0.0436437517781053, -0.48935868473250166, -0.5647258600255031, 0.4861661548820312, -0.30921285594607645, -0.3265018680767303, -0.4863036305469985, 0.40465060812982306, 0.4117156587723368, -0.17726453357044794]",5.995936715914039,3.5080342292785645,20,30,"(-10, 10)",200,0.65,1.0,0.8999999999999999
Sphere,"[0.590322968689212, 0.11546206444873709, 0.5153301037888837, 0.39030115671792087, 0.5890210242485406, 0.10122768686895173, 0.11529050651970449, 0.03249822280090284, -0.7391366459144804, -0.923279554544563, 0.05021878291306448, 0.03345551312133624, 0.3761763662749362, -0.16709177247328538, 0.0832049446981527, 0.43642318343509956, 0.2177035477239166, 0.06055655774520696, 0.40907611708379477, -0.49756913831274446]",3.3864597913399375,1.33125638961792,20,30,"(-10, 10)",200,0.9,1.0,0.8999999999999999
