Function,Best Position,Best Value,Execution Time,Dimensions,Num Particles,Bounds,Max Iterations,Inertia (w),Cognitive (c1),Social (c2)
Ackley,"[0.9920853098002237, -2.9206529299746387, 0.9332622762722279, -3.0107028613158646, 2.907777609204736, -3.9795272112628295, -2.0746080524151775, -1.0254190209546692, 5.939058015900666, 2.8644213651503163]",9.355272505677764,0.22816085815429688,10,30,"(-32.768, 32.768)",200,0.9,1.0,0.8999999999999999
Ackley,"[-0.9144482279286589, -1.8730543082442708, -0.9598093286433793, 0.02249356496337169, -0.03279160929823714, -0.06222135790677287, -0.9349945891586113, 0.9013929531396759, 0.06152241755450856, -1.9290357655494543]",3.998733966713925,0.38473057746887207,10,30,"(-32.768, 32.768)",200,0.9,1.0,1.5
Ackley,"[-0.9252171969122384, 1.9807758534275988, 1.0264078821072709, 0.09903346941679497, 1.9431975589709012, -2.007953385419041, -0.8930778920530852, 0.9718995865780627, -2.1019381462623428, 2.0134359831799045]",5.528809750384813,0.27190279960632324,10,30,"(-32.768, 32.768)",200,0.9,1.5,0.3
Ackley,"[-0.008907844661888438, 0.02577411456921712, 0.8884937609245324, -0.8949621796464866, 0.02259054035809689, -0.00914960863852271, 0.9205398663227236, 0.19619894374479974, -0.06856650455180757, 0.016093609629822855]",2.2422960218417214,0.24022245407104492,10,30,"(-32.768, 32.768)",200,0.9,1.5,0.8999999999999999
Ackley,"[-0.05335474588856881, -0.000575129882666392, -0.13664864310280556, 2.0055167286325917, -0.010535690179832802, -0.9154134800581604, -1.8787464614173397, 2.1260956078506466, -0.2120522672776315, 0.7515280087142778]",4.831188681195087,0.23312592506408691,10,30,"(-32.768, 32.768)",200,0.9,1.5,1.5
Ackley,"[2.0039635999758536, 0.8420445342531615, -4.016627163544826, 1.8002974549462418, 0.013819612922431796, 0.9409153544659885, -3.208060962169616, -2.964673284899106, -3.052916119880302, 5.015464338268526]",9.084025068212807,0.6556024551391602,10,30,"(-32.768, 32.768)",500,0.4,0.5,0.3
Ackley,"[-2.85862394324129, 0.9013080488104005, 1.9664182282094769, 3.93938856628714, -3.968252886244958, -4.983614170355094, 0.0353548795910169, -1.5987982831438752, -6.028094968498766, 9.127947691171899]",12.329044851160461,0.6859233379364014,10,30,"(-32.768, 32.768)",500,0.4,0.5,0.8999999999999999
Ackley,"[0.9338690676259843, -5.838146990593085, -7.012529096633329, 3.0331544792854386, 0.03407532143042781, -1.9791524716557714, 3.879856228161463, -5.922370901074176, -0.9900981937765638, 0.002644418066894854]",11.002986170821412,0.7854423522949219,10,30,"(-32.768, 32.768)",500,0.4,0.5,1.5
Ackley,"[-5.9328544828484455, 3.6877150634022366, 0.8637342157245519, -2.061182618165407, -3.996935610354097, 1.9235602878775988, 3.058380212475613, 0.977927107614269, 3.2889835663778304, -1.9998380783777396]",10.094501635674305,0.7103271484375,10,30,"(-32.768, 32.768)",500,0.4,1.0,0.3
Ackley,"[-1.9607442915568594, -4.038843166802341, 4.924130321566463, 4.9633858049566255, 2.0185600049160244, 1.940613097326132, -1.9919535983562915, -11.85073995923512, 1.9746022534044765, 2.9923413614574463]",12.584346494204052,0.6819672584533691,10,30,"(-32.768, 32.768)",500,0.4,1.0,0.8999999999999999
Ackley,"[2.016051449480787, 4.108125030250529, 1.1571637821595795, 3.9220432002183596, -6.997388835834975, 3.829789544268705, 0.946596352809724, 2.976228027307232, 2.0506726937098234, 1.0805965171044443]",10.28375901714698,0.6441025733947754,10,30,"(-32.768, 32.768)",500,0.4,1.0,1.5
Ackley,"[1.6295870013929732, -2.81683114947726, 0.03230111187792669, -0.9528801507744818, 3.8543890178557554, 0.1789327057768778, 2.1144721135219218, -0.03213562105241955, -0.7975826326474523, 3.0115331030774555]",7.577258138188924,0.5970973968505859,10,30,"(-32.768, 32.768)",500,0.4,1.5,0.3
Ackley,"[0.987038854991367, 0.2373275633933472, -0.07394714129333589, 0.0316541516586133, -0.08612841662091143, 0.9031836132172582, -2.0102080539939062, 0.8796642928622538, -2.7856721657115227, 1.0042454265908871]",4.986492503007167,0.7376165390014648,10,30,"(-32.768, 32.768)",500,0.4,1.5,0.8999999999999999
Ackley,"[2.9969252886777262, -0.023494913482372155, 0.9792949691872143, 2.9609748154136324, -2.042090121442431, -4.888554894371017, -1.9272081722091028, -3.959274992694616, 0.05017251318619865, -0.920639642740932]",8.247742353033992,0.7340364456176758,10,30,"(-32.768, 32.768)",500,0.4,1.5,1.5
Ackley,"[1.0376566348909058, -1.7817109724756541, 0.822978366252332, 1.048314760232166, -0.03666037582952778, -3.1637757627898973, 1.0727437055524833, -2.012612656146829, 0.018231692169347405, -0.03552471897097492]",5.567657341310326,0.6675844192504883,10,30,"(-32.768, 32.768)",500,0.65,0.5,0.3
Ackley,"[1.9906176800878808, 3.9777672527987513, 3.009099550975495, -2.989591187553839, 2.0040890872831074, -1.969657685591937, -2.010839632174547, -1.9909465775598505, 2.023223175877186, -0.0003678722527277478]",7.646393994987013,0.7106893062591553,10,30,"(-32.768, 32.768)",500,0.65,0.5,0.8999999999999999
Ackley,"[-0.932949045629845, 0.012663439864191627, 0.051050365920460264, 0.05000471356015909, -0.017370958205448962, 0.011595281496860416, 0.015735453839257545, -0.016314468406361766, -1.937969150997223, 0.03327850433960267]",2.6275088391965338,0.840259313583374,10,30,"(-32.768, 32.768)",500,0.65,0.5,1.5
Ackley,"[1.1065354159251248, -2.0915374720500504, -1.053083088016842, -3.762556538864882, -2.9202110157169336, 3.0668078307667823, -4.085579729591692, -0.8931368117217277, -0.032891435214354434, 1.0878431960428303]",8.130577412959754,0.7288143634796143,10,30,"(-32.768, 32.768)",500,0.65,1.0,0.3
Ackley,"[0.07182112805401962, 0.10423707073478188, 0.20029414193737446, 0.9855596788681883, -0.1391721191162186, 0.10276472405093053, 1.0710156925240637, -0.7173615893537979, 1.0293364149254973, 0.9510259045682529]",3.2484819485864205,0.705641508102417,10,30,"(-32.768, 32.768)",500,0.65,1.0,0.8999999999999999
Ackley,"[-1.1168690700193205, 1.1415710073129557, 0.035051261840758116, 1.9915092611924596, 0.0026830368603548635, -2.0681685857667147, -0.12074842788453188, 1.1271509400350952, -2.0164240029396323, -0.9486417849006229]",4.946102371358517,0.7233405113220215,10,30,"(-32.768, 32.768)",500,0.65,1.0,1.5
Ackley,"[1.9665692873357818, -0.9702454160628803, -1.9436332096571036, -2.9223043318090163, 0.9914202974427705, 0.9990048561488368, -1.9473014734938159, -0.9903559073168483, -0.004060177006255156, 1.9605473864876708]",5.746861128032222,0.7057821750640869,10,30,"(-32.768, 32.768)",500,0.65,1.5,0.3
Ackley,"[0.1474798849771068, 0.9663677735059689, -0.9954758624206174, -0.919401670148893, 2.0109895300183083, -2.0376549999225517, -1.9094608593088496, 1.1044454394266092, 0.892988850783565, -0.0003468646271106965]",4.847224257265051,0.67594313621521,10,30,"(-32.768, 32.768)",500,0.65,1.5,0.8999999999999999
Ackley,"[-0.8792423674628654, 1.0436897741013695, -1.030592330137715, 0.9592554245172654, -2.017605371306684, 0.9153223292410891, 1.0391072957699294, 0.9742730241055945, -1.9541424013490853, 1.0475000591014623]",4.600472734189125,0.6034584045410156,10,30,"(-32.768, 32.768)",500,0.65,1.5,1.5
Ackley,"[-0.9840205128168877, 0.982833836666836, 0.9837015108541904, 1.9727445576628815, -1.9679066248769042, -0.9882590832934175, -0.9751836583821776, -1.9671426666488856, -1.9690126375613202, -1.9778199773842589]",5.383769391115937,0.6650292873382568,10,30,"(-32.768, 32.768)",500,0.9,0.5,0.3
Ackley,"[-0.9456204448608536, -0.0002353136113980925, 0.9455432569402739, -0.9452912847167891, -6.51522434721113e-05, 1.6732873105350377e-05, -0.00012432283996999656, 0.9452706491888948, 1.2567574511026592e-05, -0.0001147690714359551]",2.3168497816594997,0.6552727222442627,10,30,"(-32.768, 32.768)",500,0.9,0.5,0.8999999999999999
Ackley,"[-0.006179467974056345, 0.007375826658923809, 0.0009560405651161969, 0.0036125610281747883, 0.005102776825462585, 0.009603285213766041, -0.007291418637346598, 0.005825796091053934, 0.001771726466193159, -0.009426263623341218]",0.02757145267699146,0.725961446762085,10,30,"(-32.768, 32.768)",500,0.9,0.5,1.5
Ackley,"[-0.009536191935737884, 1.0395005755490203, 0.0679841895252964, 0.973800090274096, -0.9988432531473529, 0.9078058252058004, -0.022535756179487575, 0.06115714571298878, 0.10313535588783637, -0.0365073712536682]",2.5013142072119945,0.6570003032684326,10,30,"(-32.768, 32.768)",500,0.9,1.0,0.3
Ackley,"[0.9608642983243094, 3.9412441903510214, -0.059993790021894415, 1.993936146948882, -0.950752888223958, 0.9859938578277723, -2.0199672394515464, -1.982370506112342, -0.013612747326775726, 0.9471757929539281]",6.032028821002768,0.7088761329650879,10,30,"(-32.768, 32.768)",500,0.9,1.0,0.8999999999999999
Ackley,"[-0.04279247683377847, 0.06080945862765074, -0.024151449317928432, 0.010261613909605609, 0.11272862790469877, -0.019496298924021993, 0.9500335380392724, 0.09660089021699608, 0.9214961581318366, 0.953440592651896]",2.1690619665216038,0.547121524810791,10,30,"(-32.768, 32.768)",500,0.9,1.0,1.5
Ackley,"[1.859650198591324, 0.008327205074595116, -0.9218006266679186, -1.0169788621636222, 0.9144531123087918, -0.05659905147023509, 0.9059920890603851, -0.0335272884960709, -0.006258175096829647, 0.026250695895954558]",3.316254718465164,0.47757816314697266,10,30,"(-32.768, 32.768)",500,0.9,1.5,0.3
Ackley,"[0.8289304982459244, 0.9641576215748855, -1.0943533360992261, 0.049641734181335634, -0.9740768501098467, -0.13041066809675225, 1.8680072708608801, -0.21720656783862746, -0.20665674038006757, -0.04815613338815905]",3.8577917646424322,0.5336189270019531,10,30,"(-32.768, 32.768)",500,0.9,1.5,0.8999999999999999
Ackley,"[1.0166959157068787, -5.4651785177729e-05, 0.03807631421668891, 0.03260465483011096, -0.017089036457930747, 0.9957502474211378, 0.014906987775620262, 0.9072174093229819, 1.0025097096823152, 0.053383894688636115]",2.413461311955079,0.5932731628417969,10,30,"(-32.768, 32.768)",500,0.9,1.5,1.5
Ackley,"[-4.903017900395531, 0.9584294973955938, -1.122160760156983, -6.8835634571204904, -1.0283392068322839, -1.8775698787555777, -2.8963384950805806, 3.7822428252743445, -2.9803086365704177, -5.906948834689878]",11.19508706643754,0.36503148078918457,10,50,"(-32.768, 32.768)",200,0.4,0.5,0.3
Ackley,"[0.015592072011828625, 0.0053117758608754746, -2.919820588098774, -0.311282894237093, 0.0054135570988214235, 3.022703103167829, -0.09603246637848845, -1.9435342172179253, -0.04320249848442366, 3.8719565027090668]",6.868729293615196,0.3691987991333008,10,50,"(-32.768, 32.768)",200,0.4,0.5,0.8999999999999999
Ackley,"[-1.0131052789396737, -1.0727109040043028, 2.039251546513061, 1.9792917507935246, 2.031766556728457, 1.0534271289220987, 0.0661036799864966, -2.1776050940985803, 2.019852783934152, 1.8139636540974036]",6.029275344978387,0.3785591125488281,10,50,"(-32.768, 32.768)",200,0.4,0.5,1.5
Ackley,"[-0.8175961832531056, -0.011731385420701856, 1.9634368449030541, 0.9892437737562249, 0.07934307468958039, -1.0303853681969233, -1.048600950254355, 1.5045742333920247, 1.0988447857393768, -1.9883696223263123]",5.060576337918313,0.4116344451904297,10,50,"(-32.768, 32.768)",200,0.4,1.0,0.3
Ackley,"[-1.9785385478635371, -1.0881751135930464, 1.9475465264929048, -0.05329995804275714, 0.015545411956632739, 0.811232234213989, 4.746774025756093, -0.0583298576541987, -0.11507323041704162, 0.9517633132252696]",6.647426956626262,0.440230131149292,10,50,"(-32.768, 32.768)",200,0.4,1.0,0.8999999999999999
Ackley,"[1.0238852359410135, 2.0870046726909006, 0.016511259959699095, -2.0984859753152887, 4.051106714522023, -0.9939577029895638, 0.06163741103718221, 1.096612554091391, -1.0764919412636933, 2.0201554584533032]",6.344755985718631,0.4509406089782715,10,50,"(-32.768, 32.768)",200,0.4,1.0,1.5
Ackley,"[3.0519607756394147, 2.0557713634406554, -3.0141635259505315, 0.09962296935196814, 0.10434063831798834, -1.8447234412508113, 1.0254845047016188, 3.008045378236109, -0.12801352151376252, 2.058724379121081]",6.961886037072341,0.4115755558013916,10,50,"(-32.768, 32.768)",200,0.4,1.5,0.3
Ackley,"[1.023771035891212, 0.043316337780078706, 4.989274867651499, 1.9863901353057247, -0.9758652141002626, -1.005764179547203, -5.00484270718207, -1.0534781535645172, -0.9973502168794111, 0.9552917888180175]",7.785724737375176,0.4801337718963623,10,50,"(-32.768, 32.768)",200,0.4,1.5,0.8999999999999999
Ackley,"[-0.9639546937026577, -1.9227119268104236, -2.973887164523732, 1.0269387858765537, 0.9858799370155782, 1.9140718278634854, -5.8642161206806165, -0.9878683440608204, -1.998331998461138, 0.024373838213273453]",7.848139346273577,0.5143530368804932,10,50,"(-32.768, 32.768)",200,0.4,1.5,1.5
Ackley,"[-1.0028701336453345, 1.0027947754870699, 0.0007333406266525286, 0.021672977050228033, -0.9581028051045928, 1.0292926835810545, -0.9685363820375522, -2.9727877562557903, -0.0017241688824501608, -0.001616428338989546]",4.2087208215783996,0.4898707866668701,10,50,"(-32.768, 32.768)",200,0.65,0.5,0.3
Ackley,"[-0.9386858419672183, 1.013281409973849, -1.9484777052691673, 0.028874887179643146, 0.9618463863552851, -1.9262897934796839, 1.9730312159471535, 0.08457757981168124, 1.047684018682242, 2.031355818105406]",5.0010535209903075,0.4241609573364258,10,50,"(-32.768, 32.768)",200,0.65,0.5,0.8999999999999999
Ackley,"[-0.07834775642360021, -0.03615480603682288, 0.15248432162214534, -0.05581849513906449, 0.07908612297863708, -0.03363696744686095, -0.05783365873997208, -0.9031117057000154, 1.0191167261226597, -0.1090825041457316]",1.993932634203159,0.40909457206726074,10,50,"(-32.768, 32.768)",200,0.65,0.5,1.5
Ackley,"[-1.9361035543823002, -1.0435140000665784, 0.8440672510747974, 1.8320696954726612, -0.004037187444112718, -0.9852708026579887, -1.0795378739732204, -1.0006103857005213, 0.13334484696129023, -1.05189710388935]",4.497988530412801,0.47159838676452637,10,50,"(-32.768, 32.768)",200,0.65,1.0,0.3
Ackley,"[-0.9647357564253731, 0.9784132293411373, 0.002363129524307973, 2.8804028508132746, 0.9880396659985505, 0.008335665934683434, -0.981013137574321, 0.9706351667122113, 0.004813429241730688, 0.9431387822628459]",4.313801708801172,0.4706254005432129,10,50,"(-32.768, 32.768)",200,0.65,1.0,0.8999999999999999
Ackley,"[0.0041660881031962615, -0.021603462598894875, 0.019905639767208157, -0.009824641937441956, -0.01881961044540879, 0.8078950905292495, 0.003619170562963801, -0.018904472361760377, 0.013394837466787405, -0.03391417393406848]",1.1832609960711271,0.42674851417541504,10,50,"(-32.768, 32.768)",200,0.65,1.0,1.5
Ackley,"[-1.9686721466134245, 2.9577396929444264, -3.9272898885050997, 0.9985167152420364, -0.01434734176140471, -0.012952785482357895, 0.9770798068553986, -0.0046092157052281596, 1.9578571185341336, -0.9579788950141805]",6.290036001453867,0.4333839416503906,10,50,"(-32.768, 32.768)",200,0.65,1.5,0.3
Ackley,"[-0.9424287017870592, -0.9468967115460742, -0.01039478394987989, 0.023946431768127534, 0.029460047034660552, 0.9651657391849112, -0.003990109118684069, -0.01603030359295968, 0.9244073032671077, 0.9280306372663073]",2.5979548126945677,0.46121835708618164,10,50,"(-32.768, 32.768)",200,0.65,1.5,0.8999999999999999
Ackley,"[0.9452816096910333, 0.9467052378872222, 0.00046542178279967533, -0.001719145797446274, -0.0028268186528374885, 0.0014889938549068195, -0.004862084962241033, -0.9453324210731434, 0.9499896534700177, 0.004546049938988478]",2.317283129688452,0.41624927520751953,10,50,"(-32.768, 32.768)",200,0.65,1.5,1.5
Ackley,"[-0.002675087091596054, 0.9173420023514437, 0.0008581339287001689, 0.0003007480326237135, 0.0003434380752142193, 0.0019517212139951857, -0.0014482919084598369, 0.000983144696797453, -0.0006691420789132004, -0.9165846815197711]",1.6463153574470124,0.4334251880645752,10,50,"(-32.768, 32.768)",200,0.9,0.5,0.3
Ackley,"[0.0016012356802876607, 0.0014660337322315265, 0.0009509880074350871, -0.9111864740148873, -0.0024865296305282523, 0.0026111657473860614, -0.00035884426933424987, 0.9230020916983998, 0.005851000074596945, -0.0021209541636579912]",1.6468990575051987,0.41211962699890137,10,50,"(-32.768, 32.768)",200,0.9,0.5,0.8999999999999999
Ackley,"[-1.0277607819673469, -1.0062822680907946, -0.005760541568827297, 0.023759811014322705, -1.0419193270557368, 1.0357008710949231, -0.9022005092240818, 0.06460813907213167, 0.11160343587844887, 0.042925089627989785]",2.8165910169464046,0.49487924575805664,10,50,"(-32.768, 32.768)",200,0.9,0.5,1.5
Ackley,"[-0.9473553408832969, -0.9609824454923095, -0.006864896510600559, 0.973639311114644, -0.9721618819365471, 0.9629619037739638, 0.0002165849973120537, -0.9508382715755413, 0.016249843241038613, 0.0014264903949047186]",2.8196730672730266,0.44453978538513184,10,50,"(-32.768, 32.768)",200,0.9,1.0,0.3
Ackley,"[0.9408710650372043, 0.009186689373441867, -0.9329806058667256, -0.01363383097056454, 1.9300561181974931, -0.9905793651526242, -0.9687084511938099, 0.005691315723613671, 0.005286828034300514, -0.0011148341608424872]",3.2359250323721906,0.46921253204345703,10,50,"(-32.768, 32.768)",200,0.9,1.0,0.8999999999999999
Ackley,"[-0.054165905912451726, 0.035549693900699494, 0.005233043786465816, 0.006517452299477672, 0.5490493386410491, -0.02928355846462257, -0.41068319566609957, -0.0034778580515633373, 0.020139979554873788, -0.039930181340281645]",1.7401366489853385,0.4739367961883545,10,50,"(-32.768, 32.768)",200,0.9,1.0,1.5
Ackley,"[0.6033236985411887, 1.832709731848786, -1.0203863589351694, -0.9944199205893541, 0.9710947901761167, -0.015048958453518299, -0.10650540458118947, 0.14631341676609, 0.08442640772958053, -0.043567134938207096]",3.755325510437974,0.438687801361084,10,50,"(-32.768, 32.768)",200,0.9,1.5,0.3
Ackley,"[-1.0120884045586822, 0.9638917865591331, -0.9902511043320013, 1.0002922637538343, -1.025181717160816, 0.022613604170382218, 0.014039793766912279, -0.9235814462050721, -0.9610986997232561, 0.05698877568098376]",3.104468186117153,0.43523597717285156,10,50,"(-32.768, 32.768)",200,0.9,1.5,0.8999999999999999
Ackley,"[-0.02063019638056078, -0.05879572295661073, 0.052225544318119266, -0.05274002631775009, 1.0860341997992222, 0.05158931876641381, 0.03318979618974417, -0.07659484454854974, -0.9352719977680409, 0.8935974186533007]",2.2442650742537116,0.4713106155395508,10,50,"(-32.768, 32.768)",200,0.9,1.5,1.5
Ackley,"[-5.0717486019454014, -1.0316916150082058, -1.095846651338749, -1.9999030947255938, -2.0512282857649176, -3.8709578576653345, -3.9818911794916, 1.0742267789245672, -6.003917242646607, 0.93709791566022]",9.763810747255356,1.1495323181152344,10,50,"(-32.768, 32.768)",500,0.4,0.5,0.3
Ackley,"[-0.0164720572761607, 1.2372986368659464, 0.10858014335539921, 3.03991219632613, -1.9061360392507956, -0.988812096955794, -0.04661068495519913, -1.8854450849837, 2.202573153320083, 2.097641263304266]",6.313749810661903,1.2046918869018555,10,50,"(-32.768, 32.768)",500,0.4,0.5,0.8999999999999999
Ackley,"[0.8049801427970834, -3.059545622513886, 3.070750477306673, 1.9927357482991714, -0.001405211605652861, -0.9215081033150441, 2.0456972336494808, 1.9493800306701206, -0.9888812143239012, 1.1170350160788223]",6.5348523462281705,1.1316089630126953,10,50,"(-32.768, 32.768)",500,0.4,0.5,1.5
Ackley,"[-0.695008638654518, -0.08987514107808996, 1.130046596770085, 0.07372165712621015, 1.1530660385373466, -1.0971118973436689, 1.2478440038625858, 0.3129009437824575, 2.235097726912343, -0.9320547508065783]",5.119507329213619,1.055668592453003,10,50,"(-32.768, 32.768)",500,0.4,1.0,0.3
Ackley,"[1.9607918809215996, 2.0894374365919997, -0.9368898431761554, 2.9463465702502862, 0.054541691449414044, -0.08543698444754261, -2.79910389146011, 0.07059031055205506, 1.0480408243015773, 1.1005665437474512]",6.072208641448899,1.1751856803894043,10,50,"(-32.768, 32.768)",500,0.4,1.0,0.8999999999999999
Ackley,"[0.0956126876164296, -1.9806147792419637, -4.027471750856007, 1.9964681716465655, -0.01638552666743003, 0.9901278755898885, -1.866718942378658, 1.036453885942342, 1.0099264758588917, -1.0072389948804956]",6.141987195306129,1.1405189037322998,10,50,"(-32.768, 32.768)",500,0.4,1.0,1.5
Ackley,"[-0.8325443357123863, -1.0150658130741486, -2.9594698810522093, 0.30020865724492696, 2.0862374138216375, -1.9320776322813498, 1.116252083410161, -3.361976548670867, 1.8919558068088675, -0.8476515754093437]",7.287437378812301,1.1434829235076904,10,50,"(-32.768, 32.768)",500,0.4,1.5,0.3
